mean,std,min,median,skewness,kurtosis,rms,trend_slope,dominant_frequency,spectral_centroid,peak_value,rise_rate,electrode_speed,original_rise_rate,file_path
0.012324080450362594,0.10452090231393851,-0.532000022,0.007999999,5.217441092426138,66.26452259664353,0.10524496177711731,4.144343247847854e-06,29,1984.0338365257,1.26800005,7.094332642649194,0.0429,12426036.00591716,D:/Desktop/cq_html/data/1200\241021_164938.csv
0.013413352802450613,0.1023683329183272,-0.532000022,0.007999999,4.890159334640445,62.601964838786756,0.10324337081808443,4.726692967974231e-06,29,1982.059146632106,1.220000048,7.077036631509514,0.0429,11940887.18226601,D:/Desktop/cq_html/data/1200\241021_165004.csv
0.012261064654663669,0.09725655414754293,-0.508000021,0.007999999,5.219890599556842,66.91976396165528,0.09802637926150183,3.9564578395431796e-06,29,1983.1596183408356,1.184000046,7.064369421546626,0.0429,11597633.599605523,D:/Desktop/cq_html/data/1200\241021_165054.csv
0.010715678276069016,0.10194322861643736,-0.544000022,0.007999999,4.886776646323385,63.5286509640908,0.10250486633160123,2.993813691808581e-06,29,1985.6107914415131,1.220000048,7.077678920675969,0.0429,11958559.930932412,D:/Desktop/cq_html/data/1200\241021_165122.csv
0.012822204973493373,0.10388289040502559,-0.556000023,0.007999999,4.935400387272464,64.04574875390793,0.10467121791249416,4.5260382342146305e-06,29,1983.1354104336672,1.244000049,7.084697571133021,0.0429,12153392.822025565,D:/Desktop/cq_html/data/1200\241021_165156.csv
0.012186045914228559,0.09909460686796565,-0.47200002,0.007999999,5.3454147624912425,67.00020768328773,0.09984107784544573,3.752294990499936e-06,29,1983.4865622818158,1.208000047,7.072929248766015,0.0429,11828487.412518485,D:/Desktop/cq_html/data/1200\241021_165230.csv
0.012396098429857463,0.10461810671156475,-0.532000022,0.007999999,5.130452565410842,65.09127693529034,0.10534994783195227,4.172023234534184e-06,29,1983.91410438052,1.256000049,7.09017668303513,0.0429,12307692.800788956,D:/Desktop/cq_html/data/1200\241021_165257.csv
0.011741934824206053,0.11059110267460112,-0.544000022,0.007999999,4.748190575127204,57.69891554144257,0.11121270172152131,2.884604516598319e-06,24,1985.343473092434,1.29200005,7.102527120282616,0.0429,12662722.396449706,D:/Desktop/cq_html/data/1200\241021_165324.csv
0.01098874652188047,0.10762876256251436,-0.580000024,0.007999999,5.110767770105038,65.94999531436005,0.10818827607860398,2.5008177213353485e-06,29,1986.057713845693,1.29200005,7.106183000059673,0.0429,12769766.792640477,D:/Desktop/cq_html/data/1200\241021_165350.csv
0.013308326549137288,0.10252830612064856,-0.544000022,0.007999999,4.429684210663364,56.363963066041165,0.10338841865270934,4.0433234774767316e-06,29,1981.919846672767,1.172000046,7.10382056274667,0.0429,12700491.511183852,D:/Desktop/cq_html/data/1200\241021_165417.csv
0.009797448681420356,0.09632116154837222,-0.48400002,0.007999999,5.134475669321611,64.8117347924329,0.09681816029388644,2.3348502731256868e-06,29,1986.0291104913604,1.148000045,7.0504388652788474,0.0429,11231527.54679803,D:/Desktop/cq_html/data/1200\241021_165450.csv
